,Time,User,Message,Sentiment
717,1629.0,dc948d3b0bf7b365d35a2ad2166658e820ac8016,f58e8388f2fbe13d5df7b68618f8474610501f35 hope we get paid ,MIXED
718,1630.0,88a779264ec71c13d51d3586d24e7c17ce4ef501,lmaooooooooooooooooooooooooooooooooooooooo ,NEUTRAL
719,1630.0,f1d3edcc5cb639f41e8695be88ef77cb6f5051c5,lol ,MIXED
720,1630.0,5aa7980b9501a03281290574f3c7a6f5257300cb,dougyikes ,NEGATIVE
721,1630.0,dc3236206109cfa8b263b7f01e6a91529107fa51,lol ,MIXED
722,1631.0,6716ddf29b40d45ead4b4cba209904c4c6780bb3,haha ,NEUTRAL
723,1632.0,94d275a302ad5d70607a10c1e0cad62109af2ee9,lmaooo ,POSITIVE
724,1632.0,6da270a7954e25f87defb991f9921b0101002efd,god damnnnnnnnn ,NEGATIVE
725,1632.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,he's raging hard ,NEGATIVE
726,1632.0,61853198ef83aba5d79966d0efeec9f09e8cdd1d,lol ,MIXED
727,1633.0,1dc6df4b7f03c7e06cf99f1ff30db54ea19c1af1,andrew andrewww ,NEUTRAL
728,1633.0,0f6c129a55bedcfe3d8b9dcd01291c04bfcc22c7,tablehere ,NEUTRAL
729,1633.0,021c6b40e7a569b35aa6763f3c301ac6075ec834,sub ,NEUTRAL
730,1634.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,am i banned ,NEGATIVE
731,1634.0,00d409630a32e21ab5f6209d2db3c2b2a3bacfdd,dudeeeee the content ,NEGATIVE
732,1635.0,49e81b6b0a75d10fe7ff2c311deb7d2e57ecb295,lol ,MIXED
733,1636.0,2633936f1a3ea3859f15bb9c25e4f35a599e8651,damn lol ,MIXED
734,1636.0,24d15219d9bb413ffdfba47218f5e9d712f37d30,holy shit ,MIXED
735,1636.0,2babc8bc0f4e030945a3394e7db3bb9f49c856f2,lololololol ,NEUTRAL
736,1636.0,5cfc6dfaca43b4e3f0b38facef8d981e1518888d,lmaoooooooooo ,NEUTRAL
737,1637.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,welp thank everybody ,POSITIVE
738,1637.0,6da270a7954e25f87defb991f9921b0101002efd,that's rough omg ,NEGATIVE
739,1637.0,b05f548f28b713f417140316a9e70531eeba30d7,what he do ,NEUTRAL
740,1637.0,f58e8388f2fbe13d5df7b68618f8474610501f35,xposedsubdave xposedsubdave xposedsubdave xposedsubdave xposedsubdave xposedsubdave ,NEUTRAL
741,1637.0,691c80c68718d653f040636671ab7ea03d380c25,funkbtrash funkbtrash ,NEUTRAL
742,1639.0,492ba12493aab7ed03261a2184854ea6bc551fa2,oh my ducking god andy i love you ,POSITIVE
743,1639.0,2babc8bc0f4e030945a3394e7db3bb9f49c856f2,lolol ,NEUTRAL
744,1639.0,d45063f3e7063d8e795110bb909bedc95ca75b3a,andyyyyyyyyyyyyyyyyyyyyyyyy ,NEUTRAL
745,1640.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,0ee60520e0eb421bf8a0b28e44df674d9fab7c10 no ,NEUTRAL
746,1640.0,9e93ab3dad08b7c7cb96f80a92361841831d4fa9,brette2clown brette2clown brette2clown brette2clown brette2clown brette2clown brette2clown brette2clown brette2clown brette2clown brette2clown brette2clown brette2clown brette2clown brette2clown brette2clown brette2clown ,NEUTRAL
747,1640.0,f8616e133ca5a0ee0bff2793ad1adebe4bd5f80d,streamers trash ,NEGATIVE
748,1641.0,6f4b11bdbd803a811d2164283424c5234e0fa13a,holy fawk man ,NEUTRAL
749,1641.0,f4abae57e936669cac39fa1f4bd50ce3dc2c07c2,teepgg teepgg teepgg teepgg teepgg teepgg teepgg xletha1gg xletha1gg xletha1gg xletha1gg xletha1gg xletha1gg xletha1gg xletha1gg crowdergg crowdergg crowdergg crowdergg crowdergg crowdergg crowdergg ,NEUTRAL
750,1642.0,30f96e31e7d266f6bee3aec09bb684db57d86411,fuck lololol ,NEGATIVE
751,1642.0,7fd8a0ad505c4065ae27b24f2c9fc854556e776f,hope some clipped this:face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: ,NEUTRAL
752,1642.0,88a779264ec71c13d51d3586d24e7c17ce4ef501,lolllllllllllllllllllll ,NEUTRAL
753,1643.0,2b69ceb2446113cc16fcdbefe6cbb6cafc1c2a8d,i can't fuckin see it man ,NEGATIVE
754,1643.0,6716ddf29b40d45ead4b4cba209904c4c6780bb3,wt f happened ,NEGATIVE
755,1643.0,b05f548f28b713f417140316a9e70531eeba30d7,he punched him ,NEGATIVE
756,1644.0,1dc6df4b7f03c7e06cf99f1ff30db54ea19c1af1,anddyyyyyyyyyy ,NEUTRAL
757,1645.0,7fe4fb09f820897b3091ae6b9ef86ba7b66069ee,lmao ,POSITIVE
758,1647.0,1dc6df4b7f03c7e06cf99f1ff30db54ea19c1af1,holy ,NEUTRAL
759,1648.0,022ef49609d95ad9f227301a9ae3e4e5fc3b0d3d,welp gg ,NEUTRAL
760,1649.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,oh ok good ,POSITIVE
761,1649.0,00d409630a32e21ab5f6209d2db3c2b2a3bacfdd,we both know he's going to blackjack after that ,NEUTRAL
762,1649.0,cb41017045aa7594bac71f966a37b9cfcd945ffe,andyyyy ,NEUTRAL
763,1650.0,f4abae57e936669cac39fa1f4bd50ce3dc2c07c2,fortone fortone fortone fortone fortone fortone fortone fortone fortone forthype ,NEUTRAL
764,1650.0,1dc6df4b7f03c7e06cf99f1ff30db54ea19c1af1,this guy is trash ,NEGATIVE
765,1651.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,i can't see ,NEUTRAL
766,1653.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,nvm he's offline now ,NEGATIVE
767,1654.0,5cfc6dfaca43b4e3f0b38facef8d981e1518888d,lmaoooooo ,NEUTRAL
768,1655.0,8d947a0c120f6d84903573fa10e55ba5a93f686f,andy is actual bot god ,NEUTRAL
769,1655.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,refresh guys ,NEUTRAL
770,1660.0,f58e8388f2fbe13d5df7b68618f8474610501f35,xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg ,NEUTRAL
771,1660.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,my shit when black like porno ,NEGATIVE
772,1660.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,refresh ,NEUTRAL
773,1660.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,thank ,MIXED
774,1662.0,fe94931faa3f111af9ed6bde070c577005d2d3f0,profit ,MIXED
775,1662.0,7cefab9f113858824235e4d39f8c8b0167d1cd8e,he back ,NEUTRAL
776,1663.0,49e81b6b0a75d10fe7ff2c311deb7d2e57ecb295,he raged so much he messed up the stream ,NEGATIVE
777,1664.0,f4abae57e936669cac39fa1f4bd50ce3dc2c07c2,dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus dougfocus ,NEUTRAL
778,1664.0,c3895396424e10934d9dc42f038f4363c8df210c,xposedsubrip xposedsubrip xposedsubrip xposedsubrip xposedsubrip xposedsubrip xposedsubrip xposedsubrip xposedsubrip xposedsubrip ,NEUTRAL
779,1665.0,a2c54cb2682046a80add2657d4d227342d788750,best stream around ,POSITIVE
780,1665.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,editcom profit -535 ,NEUTRAL
781,1666.0,492ba12493aab7ed03261a2184854ea6bc551fa2,andy put him down like a bad dog ,NEGATIVE
782,1667.0,dc948d3b0bf7b365d35a2ad2166658e820ac8016,sorry brother ,NEGATIVE
783,1668.0,f1d3edcc5cb639f41e8695be88ef77cb6f5051c5,clip ,NEUTRAL
784,1671.0,f4abae57e936669cac39fa1f4bd50ce3dc2c07c2,dougbop ,NEUTRAL
785,1673.0,7b2f1d825dec978abeaa20cf9316b06a5c81c16d,clip ,NEUTRAL
786,1673.0,d14a43e06ec90fae03f20e393fcb9759f353dc03,bro i can't believe andy let go of x ,NEUTRAL
787,1674.0,c3895396424e10934d9dc42f038f4363c8df210c,xposedsubrage xposedsubrage xposedsubrage xposedsubrage xposedsubrage xposedsubrage xposedsubrage xposedsubrage xposedsubrage xposedsubrage xposedsubrage xposedsubrage xposedsubrage ,NEUTRAL
788,1675.0,3683ac402c9ec46b661769ace2600f47636946f4,:( ,NEGATIVE
789,1675.0,6da270a7954e25f87defb991f9921b0101002efd,-535 damnnnnn ,NEUTRAL
790,1676.0,eba38a51ceef173902f3c5c3306541977b5c0f37,brutal stuff ,NEGATIVE
791,1678.0,2babc8bc0f4e030945a3394e7db3bb9f49c856f2,lol dude your funny :face_with_tears_of_joy: ,POSITIVE
792,1679.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,editcom profit -535 as a team ,NEUTRAL
793,1679.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,he's back ,NEUTRAL
794,1681.0,022ef49609d95ad9f227301a9ae3e4e5fc3b0d3d,god damn mochez ,NEGATIVE
795,1682.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,andy let him go like olaf ,NEUTRAL
796,1684.0,83f1b31362765c49910de25fe5b8c4804f47d9e4,play bj ,NEUTRAL
797,1685.0,9f39af284fd7cd8f312805557291b14a98bcba6f,clip ,NEUTRAL
798,1686.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,y'all should've left ,NEGATIVE
799,1686.0,a90b2af92761ba13671ff672627c24723fae3253,profit ,MIXED
800,1691.0,fe94931faa3f111af9ed6bde070c577005d2d3f0,is the profit correct ,POSITIVE
801,1694.0,07747d005f5ae1318298af269951e4e90b1bac37,:( ,NEGATIVE
802,1695.0,7fe4fb09f820897b3091ae6b9ef86ba7b66069ee,lmao ,POSITIVE
803,1698.0,9f39af284fd7cd8f312805557291b14a98bcba6f,for the love of god please clip ,NEUTRAL
804,1699.0,10577d0e8a83b1609efb0dc3d6774fbab998e2c3,$800 bet next ,NEUTRAL
805,1703.0,dc3236206109cfa8b263b7f01e6a91529107fa51,profit ,MIXED
806,1705.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,profit - negative 800 ,MIXED
807,1706.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,fe94931faa3f111af9ed6bde070c577005d2d3f0 he was just -35 then lost a 500 so yes ,NEUTRAL
808,1706.0,7fe4fb09f820897b3091ae6b9ef86ba7b66069ee,bro you gotta take blame sometimes ,NEGATIVE
809,1711.0,2babc8bc0f4e030945a3394e7db3bb9f49c856f2,1k bet next!?!?!?!?:thinking_face: :thinking_face: :thinking_face: :thinking_face: ,NEUTRAL
810,1711.0,2b69ceb2446113cc16fcdbefe6cbb6cafc1c2a8d,he let go of the res :face_with_tears_of_joy: ,NEUTRAL
811,1711.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,its between the both of them though ,NEUTRAL
812,1713.0,f71680f3859f73483d6bd50e6d25dafc27eea3d4,win some lose some ,MIXED
813,1714.0,7fe4fb09f820897b3091ae6b9ef86ba7b66069ee,that's not his fault ,NEUTRAL
814,1717.0,b85001babe3c18c26e8791f4389209794cf871b2,is he live ,NEUTRAL
815,1719.0,022ef49609d95ad9f227301a9ae3e4e5fc3b0d3d,blackjack ,NEUTRAL
816,1720.0,fe94931faa3f111af9ed6bde070c577005d2d3f0,damn thats shitty 1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1 ,NEGATIVE
817,1721.0,f4082dc228d3e69e03ede3d02e874e5069e800b1,so what happen ,NEUTRAL
818,1724.0,492ba12493aab7ed03261a2184854ea6bc551fa2,yeah refresh ,NEUTRAL
819,1724.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,thank andy thank ,POSITIVE
820,1725.0,691c80c68718d653f040636671ab7ea03d380c25,get tht cash back ,NEGATIVE
821,1726.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,yes sirr fe94931faa3f111af9ed6bde070c577005d2d3f0 ,NEUTRAL
822,1727.0,7fe4fb09f820897b3091ae6b9ef86ba7b66069ee,like when they mess up ,NEGATIVE
823,1728.0,09e1499f6989fd0a4e9f48d582a8eb91a451a6a3,how can i get in these bets can somebody let me know please ,NEUTRAL
824,1728.0,7fd8a0ad505c4065ae27b24f2c9fc854556e776f,andy to nervous for this type of shit ,NEGATIVE
825,1728.0,b85001babe3c18c26e8791f4389209794cf871b2,he isn't live for me ,NEGATIVE
826,1729.0,07747d005f5ae1318298af269951e4e90b1bac37,it looked like the res was going and then he let go ,NEGATIVE
827,1729.0,2100bb6425f6dfdd1c42386e7ebe260026c4ec9f,what i miss chat ,NEUTRAL
828,1730.0,021c6b40e7a569b35aa6763f3c301ac6075ec834,can i bet 0d00cb260bf8f468cf3a7c39e5bbf67494aa0bb5 ,NEUTRAL
829,1730.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,lol he say everything gone that ok u get it back ,NEUTRAL
830,1730.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,i thought he was up money before this one no ,NEGATIVE
831,1731.0,022ef49609d95ad9f227301a9ae3e4e5fc3b0d3d,only way t come back ,NEGATIVE
832,1734.0,7fe4fb09f820897b3091ae6b9ef86ba7b66069ee,you give them shit for it ,NEGATIVE
833,1737.0,83f1b31362765c49910de25fe5b8c4804f47d9e4,f5 ,NEUTRAL
834,1740.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,i believe ,NEUTRAL
835,1740.0,b05f548f28b713f417140316a9e70531eeba30d7,double or nothing boys ,NEUTRAL
836,1741.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,refresh ,NEUTRAL
837,1741.0,7fe4fb09f820897b3091ae6b9ef86ba7b66069ee,but you go down it's there fault ,NEGATIVE
838,1746.0,fe94931faa3f111af9ed6bde070c577005d2d3f0,thank you for telling me tho man appreciate it 1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1 ,POSITIVE
839,1747.0,d14a43e06ec90fae03f20e393fcb9759f353dc03,07747d005f5ae1318298af269951e4e90b1bac37 yeah he accidentally let go of x ,MIXED
840,1749.0,7b2f1d825dec978abeaa20cf9316b06a5c81c16d,clip ,NEUTRAL
841,1749.0,dd3b6fcf7b5bd60051a69068d181bd40e14e2965,giveaway ,NEUTRAL
842,1750.0,f1d3edcc5cb639f41e8695be88ef77cb6f5051c5,cody is a bot ,NEUTRAL
843,1751.0,c4d52900e917164806441e907e29fde4a44ada99,xposed didn't get a gun andy was in a bad situation ,MIXED
844,1755.0,2babc8bc0f4e030945a3394e7db3bb9f49c856f2,double or nothin ,NEUTRAL
845,1758.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,35997e836ef25822d4b7e876dfcf48ff641b7b76 he was up 150 lost a 300 so it put him at -150 then he won a 185 so it put him to 35 then he lost a 500 ,NEUTRAL
846,1760.0,664b00abcef53f27942f40731e8a8f2a5f8134fa,lul ,NEUTRAL
847,1761.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,thank much andy very very much thank ,POSITIVE
848,1778.0,00d409630a32e21ab5f6209d2db3c2b2a3bacfdd,play with boltster ,NEUTRAL
849,1779.0,07747d005f5ae1318298af269951e4e90b1bac37,d14a43e06ec90fae03f20e393fcb9759f353dc03 brutal ,MIXED
850,1783.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,a 1000 holy ,NEUTRAL
851,1784.0,691c80c68718d653f040636671ab7ea03d380c25,he chased the guy in the beginning not worth ,NEGATIVE
852,1786.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,gotcha 1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1 thank you for clarift ,POSITIVE
853,1789.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,i'll do $20 10 kill 10 game 1 handed gameplay ,NEUTRAL
854,1793.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,np brooskii ,NEUTRAL
855,1796.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,clarifying ,NEUTRAL
856,1798.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,$1000 i send first ,NEUTRAL
857,1799.0,e84476b2185771c9b46bba92a4baf25e740e82a4,play with the ral dog ,NEUTRAL
858,1799.0,f71680f3859f73483d6bd50e6d25dafc27eea3d4,get scary ,NEGATIVE
859,1808.0,00d409630a32e21ab5f6209d2db3c2b2a3bacfdd,i don't understand why he didn't reset when he was down in an awful situation ,NEGATIVE
860,1811.0,7371f4df8d5e6c426b1ad9aabd730a704a4a6d05,year ,NEUTRAL
861,1812.0,2babc8bc0f4e030945a3394e7db3bb9f49c856f2,lol i'll sub if you do 1k ,NEUTRAL
862,1815.0,00d409630a32e21ab5f6209d2db3c2b2a3bacfdd,he could've ,NEUTRAL
863,1823.0,ba63d2e0ec0b0efa8e631a38620fd275ec4dc0be,i'm crying ,MIXED
864,1823.0,3fa1582093a3f8f92138456ac296f9170c094431,3c9612863228a11808e3a1d9d3da30e73dca0a9d for real ,NEUTRAL
865,1824.0,49e81b6b0a75d10fe7ff2c311deb7d2e57ecb295,facts cod ,NEUTRAL
866,1827.0,09e1499f6989fd0a4e9f48d582a8eb91a451a6a3,how can i get in these bets can somebody let me know please ,NEUTRAL
867,1827.0,d14a43e06ec90fae03f20e393fcb9759f353dc03,00d409630a32e21ab5f6209d2db3c2b2a3bacfdd i think he forgot ,NEUTRAL
868,1831.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,2babc8bc0f4e030945a3394e7db3bb9f49c856f2 deserves a sub either way ,POSITIVE
869,1832.0,9f39af284fd7cd8f312805557291b14a98bcba6f,lol gotta recharge my phone for the next rage episode ,NEUTRAL
870,1836.0,ba63d2e0ec0b0efa8e631a38620fd275ec4dc0be,734a1cf9981e688acadc84ca04733a2f0f989aed i'm crying ,MIXED
871,1836.0,49e81b6b0a75d10fe7ff2c311deb7d2e57ecb295,he coulda reset ,NEGATIVE
872,1837.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,00d409630a32e21ab5f6209d2db3c2b2a3bacfdd heat of the moment ,NEUTRAL
873,1838.0,021c6b40e7a569b35aa6763f3c301ac6075ec834,any gifts floating around i'm tryna bet ,NEUTRAL
874,1839.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,00d409630a32e21ab5f6209d2db3c2b2a3bacfdd your right he went down around 88 or so:l ,NEUTRAL
875,1843.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,* ,NEUTRAL
876,1843.0,9fdaa80c905dc0bcee4a8104602f34e4f022a3ad,09e1499f6989fd0a4e9f48d582a8eb91a451a6a3 you have to sub ,NEUTRAL
877,1846.0,12395cf13837beb185333fac45f8ebb48d0908b6,i'll do 800$ 22 kills 1 game ,NEUTRAL
878,1847.0,67edda483699228d1119fc334e35201b913a71c9,ba63d2e0ec0b0efa8e631a38620fd275ec4dc0be fr lmao ,NEUTRAL
879,1848.0,5cfc6dfaca43b4e3f0b38facef8d981e1518888d,damnnnnn he couldve reset huh ,NEGATIVE
880,1848.0,691c80c68718d653f040636671ab7ea03d380c25,where website is he using ,NEUTRAL
881,1849.0,2babc8bc0f4e030945a3394e7db3bb9f49c856f2,double or nothing ,NEUTRAL
882,1849.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,shut up weenie ,NEGATIVE
883,1849.0,3fa1582093a3f8f92138456ac296f9170c094431,f58e8388f2fbe13d5df7b68618f8474610501f35 how much are you up today bro?like $500 ,NEUTRAL
884,1852.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,021c6b40e7a569b35aa6763f3c301ac6075ec834 if you wanna bet you have enough for a sub ,NEUTRAL
885,1861.0,dc948d3b0bf7b365d35a2ad2166658e820ac8016,waiting for andy to send ,NEGATIVE
886,1867.0,09e1499f6989fd0a4e9f48d582a8eb91a451a6a3,9fdaa80c905dc0bcee4a8104602f34e4f022a3ad and then what ,NEUTRAL
887,1867.0,28afa1e9d8e8af49836659a17257e3ff91b811bb,any subs or mods wanna do a side bet for fun ,NEUTRAL
888,1868.0,6da270a7954e25f87defb991f9921b0101002efd,josh told you i brought the luck :) ,POSITIVE
889,1870.0,12395cf13837beb185333fac45f8ebb48d0908b6,profit ,MIXED
890,1871.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,691c80c68718d653f040636671ab7ea03d380c25 he don't use a website he bets vs his subs ,NEUTRAL
891,1872.0,7fd8a0ad505c4065ae27b24f2c9fc854556e776f,man i don't wanna see this man lose a 1k bet :flushed_face: ,NEGATIVE
892,1877.0,9f39af284fd7cd8f312805557291b14a98bcba6f,don't do it take the money and buy a cheeseburger ,NEGATIVE
893,1878.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,noooo yungj got banned what he say did he say “thank” if so he always does ,MIXED
894,1878.0,021c6b40e7a569b35aa6763f3c301ac6075ec834,yeah but i'm not able to use my card to sub ,NEGATIVE
895,1883.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,3fa1582093a3f8f92138456ac296f9170c094431 :love-you_gesture_light_skin_tone: ,NEUTRAL
896,1896.0,dc948d3b0bf7b365d35a2ad2166658e820ac8016,im not up 400 ,NEUTRAL
897,1897.0,492ba12493aab7ed03261a2184854ea6bc551fa2,dear god cody has an addiction ,MIXED
898,1897.0,664b00abcef53f27942f40731e8a8f2a5f8134fa,kappa ,NEUTRAL
899,1897.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,0ee60520e0eb421bf8a0b28e44df674d9fab7c10 yes thank ,POSITIVE
900,1900.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,021c6b40e7a569b35aa6763f3c301ac6075ec834 you can use paypal ,NEUTRAL
901,1901.0,04c4146e32f6e41e4a99e32bf051b389ccb1eb97,booty ,NEUTRAL
902,1905.0,9fdaa80c905dc0bcee4a8104602f34e4f022a3ad,09e1499f6989fd0a4e9f48d582a8eb91a451a6a3 write ya bet in the chat he'll see it if he likes it he'll take you on it ,NEUTRAL
903,1909.0,f71beca6209e25523b3c6b6136950327cc801342,courageoff courageoff courageoff ,POSITIVE
904,1910.0,b192c9f1a330f134a3e0ece6e2eadd840e81b817,$500 20 kills 2 games ,NEUTRAL
905,1912.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,oooooof ,NEUTRAL
906,1913.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983 thank ,POSITIVE
907,1917.0,2babc8bc0f4e030945a3394e7db3bb9f49c856f2,loooolll ,NEUTRAL
908,1920.0,aa3fc0fcd45511711ce926f16ade63aa84bfb2ee,$50 24 kills 3 games 0d00cb260bf8f468cf3a7c39e5bbf67494aa0bb5 ,NEUTRAL
909,1920.0,9fdaa80c905dc0bcee4a8104602f34e4f022a3ad,09e1499f6989fd0a4e9f48d582a8eb91a451a6a3 have to be a sub tho ,NEUTRAL
910,1925.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,there getting into real scary money this could not end well ,NEGATIVE
911,1927.0,021c6b40e7a569b35aa6763f3c301ac6075ec834,0d00cb260bf8f468cf3a7c39e5bbf67494aa0bb5 can i bet $40 i'll send extra 5 for my sub ,NEUTRAL
912,1930.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,i got a bad feeling tbh ,NEGATIVE
913,1932.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,aa3fc0fcd45511711ce926f16ade63aa84bfb2ee he only does bets with subs ,NEUTRAL
914,1938.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,0ee60520e0eb421bf8a0b28e44df674d9fab7c10 yes thank weenie ,POSITIVE
915,1938.0,59c8538aef6846b645769152ba72f9f436e8de47,chilllll xsposed lmao ,NEUTRAL
916,1947.0,09e1499f6989fd0a4e9f48d582a8eb91a451a6a3,9fdaa80c905dc0bcee4a8104602f34e4f022a3ad thanks man ,POSITIVE
917,1949.0,6024e25b3d2473433f9981d9cd2363fb8b2ff3e3,some1 bet ,NEUTRAL
918,1951.0,12395cf13837beb185333fac45f8ebb48d0908b6,lol ,MIXED
919,1952.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,who u callin weenie ,NEUTRAL
920,1954.0,dc948d3b0bf7b365d35a2ad2166658e820ac8016,im up 150 ,NEUTRAL
921,1958.0,ffc94c439fdf669e88208acace578804eee9d7a5,6024e25b3d2473433f9981d9cd2363fb8b2ff3e3 ,NEUTRAL
922,1963.0,6024e25b3d2473433f9981d9cd2363fb8b2ff3e3,diz ily kid ,NEUTRAL
923,1963.0,dc948d3b0bf7b365d35a2ad2166658e820ac8016,up to josh ,NEUTRAL
924,1967.0,ffc94c439fdf669e88208acace578804eee9d7a5,yoooo 6024e25b3d2473433f9981d9cd2363fb8b2ff3e3 ,NEUTRAL
925,1972.0,00d409630a32e21ab5f6209d2db3c2b2a3bacfdd,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1 any idea how i can bet if my paypal doesn't have f&f ,NEUTRAL
926,1972.0,5cfc6dfaca43b4e3f0b38facef8d981e1518888d,hes gunna lose it all xpose not cracked and andy is andy lol ,MIXED
927,1974.0,9f39af284fd7cd8f312805557291b14a98bcba6f,dc948d3b0bf7b365d35a2ad2166658e820ac8016 take the money and walk away ,MIXED
928,1975.0,0005798db949d6c733fde8f19b0fa3118fd99196,match ,NEUTRAL
929,1976.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,0ee60520e0eb421bf8a0b28e44df674d9fab7c10 you weenie thank ,POSITIVE
930,1978.0,12395cf13837beb185333fac45f8ebb48d0908b6,take him up on the 800$ you chumps ,NEUTRAL
931,1981.0,c9daf71665318d61aab1e30d8e32315c26a06ff0,who is mochez ,NEUTRAL
932,1982.0,6024e25b3d2473433f9981d9cd2363fb8b2ff3e3,ffc94c439fdf669e88208acace578804eee9d7a5 hows life i miss you ,MIXED
933,1983.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,00d409630a32e21ab5f6209d2db3c2b2a3bacfdd not sure bud sorry ,NEUTRAL
934,1983.0,f58e8388f2fbe13d5df7b68618f8474610501f35,does anyone else want to go in with us lets make this interesting ,POSITIVE
935,1986.0,07747d005f5ae1318298af269951e4e90b1bac37,$800 bet would be nasty ,NEGATIVE
936,1988.0,12395cf13837beb185333fac45f8ebb48d0908b6,josh took them on winnings ,POSITIVE
937,1992.0,ffc94c439fdf669e88208acace578804eee9d7a5,6024e25b3d2473433f9981d9cd2363fb8b2ff3e3 yea idk bro you a weird man sometimes lmaoo ,NEUTRAL
938,1993.0,2babc8bc0f4e030945a3394e7db3bb9f49c856f2,do it you winn again josh ,NEGATIVE
939,1995.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,$1000 bet let's see ,NEUTRAL
940,2000.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,f58e8388f2fbe13d5df7b68618f8474610501f35 i would if i was into this stuff but i never have brother ,NEUTRAL
941,2002.0,b192c9f1a330f134a3e0ece6e2eadd840e81b817,f58e8388f2fbe13d5df7b68618f8474610501f35 i'll go in with you ,POSITIVE
942,2006.0,2633936f1a3ea3859f15bb9c25e4f35a599e8651,cmon 800 all in baby ,NEUTRAL
943,2007.0,2babc8bc0f4e030945a3394e7db3bb9f49c856f2,1k bet ,NEUTRAL
944,2010.0,691c80c68718d653f040636671ab7ea03d380c25,lol ,MIXED
